"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"811","2011","13","West Bengal","Howrah","4093.0","8534.0","2890.0","6042.0","806.0","5194.0","7789.0","19770.0"
"811","2012","13","West Bengal","Howrah","5183.0","8758.0","2710.0","4638.0","4386.0","2953.0","12279.0","16349.0"
"811","2013","13","West Bengal","Howrah","3470.0","7062.0","887.0","2582.0","1473.0","2255.0","5830.0","11899.0"
"811","2014","13","West Bengal","Howrah","4237.0","7212.0","2452.0","4835.0","1925.0","3735.0","8615.0","15782.0"
"811","2015","13","West Bengal","Howrah","5003.0","7101.0","2022.0","4881.0","1489.0","2947.0","8514.0","14929.0"
"811","2016","13","West Bengal","Howrah","3121.0","7154.0","1273.0","4926.0","892.0","3142.0","5286.0","15222.0"
"811","2017","13","West Bengal","Howrah","2076.0","7992.0","1235.0","4739.0","1082.0","3908.0","4392.0","16639.0"
"812","1990","13","West Bengal","Jalpaiguri","2857.0","8109.0","1897.0","5690.0","1537.0","3619.0","6291.0","17418.0"
"812","1991","13","West Bengal","Jalpaiguri","5290.0","7588.0","1618.0","4690.0","1231.0","3821.0","8139.0","16099.0"
"812","1993","13","West Bengal","Jalpaiguri","7019.0","7429.0","1752.0","4662.0","1332.0","2857.0","10103.0","14948.0"
"812","1994","13","West Bengal","Jalpaiguri","8373.0","7519.0","1974.0","3622.0","1794.0","2687.0","12141.0","13828.0"
"812","1995","13","West Bengal","Jalpaiguri","9503.0","13397.0","2491.0","3704.0","2237.0","2593.0","14231.0","19694.0"
"812","1996","13","West Bengal","Jalpaiguri","9843.0","14297.0","2165.0","6030.0","2224.0","2832.0","14232.0","23159.0"
"812","1997","13","West Bengal","Jalpaiguri","10192.0","14792.0","4885.0","7037.0","1891.0","4176.0","16968.0","26005.0"
"812","1998","13","West Bengal","Jalpaiguri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"812","1999","13","West Bengal","Jalpaiguri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"812","2000","13","West Bengal","Jalpaiguri","8865.0","18856.0","4612.0","12615.0","1708.0","7112.0","15185.0","38583.0"
"812","2001","13","West Bengal","Jalpaiguri","10085.0","18749.0","5832.0","12935.0","3968.0","6742.0","19885.0","38426.0"
"812","2002","13","West Bengal","Jalpaiguri","9885.0","18574.0","5821.0","13602.0","3728.0","7581.0","19434.0","39757.0"
"812","2003","13","West Bengal","Jalpaiguri","10115.0","19334.0","4920.0","12652.0","3220.0","6466.0","18255.0","38452.0"
"812","2004","13","West Bengal","Jalpaiguri","11055.0","20159.0","5415.0","13477.0","4754.0","11673.0","21224.0","45309.0"
"812","2005","13","West Bengal","Jalpaiguri","11355.0","18050.0","7394.0","12870.0","4800.0","12572.0","23549.0","43492.0"
"812","2006","13","West Bengal","Jalpaiguri","7928.0","11026.0","5558.0","7939.0","3160.0","8259.0","16646.0","27224.0"
"812","2007","13","West Bengal","Jalpaiguri","8185.0","11962.0","5406.0","7130.0","3816.0","6411.0","17407.0","25503.0"
"812","2008","13","West Bengal","Jalpaiguri","12297.0","20873.0","5929.0","13188.0","12270.0","17279.0","30496.0","51340.0"
"812","2009","13","West Bengal","Jalpaiguri","21864.0","27189.0","13919.0","14494.0","13362.0","28319.0","49145.0","70002.0"
"812","2010","13","West Bengal","Jalpaiguri","22624.0","28350.0","13772.0","17563.0","9332.0","18636.0","45728.0","64549.0"
"812","2011","13","West Bengal","Jalpaiguri","23585.0","38247.0","11647.0","15462.0","4511.0","21839.0","39743.0","75548.0"
"812","2012","13","West Bengal","Jalpaiguri","29435.0","32671.0","6759.0","19234.0","2927.0","19514.0","39121.0","71419.0"
"812","2013","13","West Bengal","Jalpaiguri","30254.0","28045.0","5143.0","9344.0","10842.0","15085.0","46239.0","52474.0"
"812","2014","13","West Bengal","Jalpaiguri","29743.0","32063.0","8046.0","14652.0","12411.0","14862.0","50199.0","61577.0"
"812","2015","13","West Bengal","Jalpaiguri","31833.0","35537.0","9032.0","16103.0","16413.0","14158.0","57278.0","65798.0"
"812","2016","13","West Bengal","Jalpaiguri","29644.0","35746.0","5640.0","16189.0","13990.0","14277.0","49274.0","66212.0"
"812","2017","13","West Bengal","Jalpaiguri","25630.0","37805.0","5788.0","18729.0","17626.0","18661.0","49043.0","75195.0"
"813","1990","13","West Bengal","Darjeeling","1942.0","5212.0","1475.0","3115.0","1290.0","2112.0","4707.0","10439.0"
"813","1991","13","West Bengal","Darjeeling","2649.0","4803.0","1985.0","2916.0","1890.0","2124.0","6524.0","9843.0"
"813","1993","13","West Bengal","Darjeeling","3280.0","5017.0","1461.0","2914.0","1261.0","2279.0","6002.0","10210.0"
"813","1994","13","West Bengal","Darjeeling","3792.0","5100.0","1682.0","2887.0","1396.0","2316.0","6870.0","10303.0"
"813","1995","13","West Bengal","Darjeeling","4217.0","6041.0","1587.0","2791.0","1509.0","2281.0","7313.0","11113.0"
"813","1996","13","West Bengal","Darjeeling","4528.0","6792.0","1283.0","3890.0","1501.0","2390.0","7312.0","13072.0"
"813","1997","13","West Bengal","Darjeeling","4879.0","7080.0","3290.0","4782.0","1407.0","3241.0","9576.0","15103.0"
"813","1998","13","West Bengal","Darjeeling","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"813","1999","13","West Bengal","Darjeeling","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"813","2000","13","West Bengal","Darjeeling","5544.0","9578.0","3487.0","6125.0","1700.0","5789.0","10731.0","21492.0"
"813","2001","13","West Bengal","Darjeeling","6004.0","9460.0","3947.0","6431.0","3225.0","5377.0","13176.0","21268.0"
"813","2002","13","West Bengal","Darjeeling","5993.0","9285.0","3959.0","7098.0","2975.0","6216.0","12927.0","22599.0"
"813","2003","13","West Bengal","Darjeeling","6135.0","9985.0","3005.0","6198.0","2115.0","5111.0","11255.0","21294.0"
"813","2004","13","West Bengal","Darjeeling","5895.0","14110.0","2750.0","6599.0","2406.0","6225.0","11051.0","26934.0"
"813","2005","13","West Bengal","Darjeeling","5995.0","13199.0","3585.0","6020.0","2498.0","5453.0","12078.0","24672.0"
"813","2006","13","West Bengal","Darjeeling","14628.0","12494.0","3465.0","5375.0","2634.0","3839.0","20727.0","21708.0"
"813","2007","13","West Bengal","Darjeeling","17174.0","12050.0","2937.0","5812.0","6077.0","4869.0","26188.0","22731.0"
"813","2008","13","West Bengal","Darjeeling","10832.0","3647.0","1330.0","862.0","3891.0","2388.0","16053.0","6897.0"
"813","2009","13","West Bengal","Darjeeling","8821.0","3670.0","968.0","1573.0","825.0","4460.0","10614.0","9703.0"
"813","2010","13","West Bengal","Darjeeling","6083.0","5577.0","2276.0","2755.0","2253.0","4972.0","10612.0","13304.0"
"813","2011","13","West Bengal","Darjeeling","5258.0","2546.0","2655.0","4882.0","623.0","1803.0","8536.0","9231.0"
"813","2012","13","West Bengal","Darjeeling","1743.0","121.0","609.0","156.0","1010.0","24.0","3362.0","301.0"
"813","2013","13","West Bengal","Darjeeling","0.0","163.0","0.0","31.0","0.0","0.0","0.0","194.0"
"813","2014","13","West Bengal","Darjeeling","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"813","2015","13","West Bengal","Darjeeling","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"813","2016","13","West Bengal","Darjeeling","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"813","2017","13","West Bengal","Darjeeling","290.0","1488.0","3.0","20.0","195.0","274.0","488.0","1782.0"
"814","1990","13","West Bengal","Malda","5217.0","18917.0","3897.0","7418.0","2672.0","6119.0","11786.0","32454.0"
"814","1991","13","West Bengal","Malda","5513.0","14290.0","4291.0","6418.0","4070.0","6521.0","13874.0","27229.0"
"814","1993","13","West Bengal","Malda","7119.0","16429.0","2168.0","6914.0","1837.0","5477.0","11124.0","28820.0"
"814","1994","13","West Bengal","Malda","8179.0","16646.0","2672.0","5854.0","2509.0","4698.0","13360.0","27198.0"
"814","1995","13","West Bengal","Malda","9507.0","13519.0","2805.0","5507.0","2635.0","4379.0","14947.0","23405.0"
"814","1996","13","West Bengal","Malda","9882.0","14229.0","2417.0","7295.0","2627.0","4510.0","14926.0","26034.0"
"814","1997","13","West Bengal","Malda","10715.0","14587.0","4939.0","8198.0","2139.0","6403.0","17793.0","29188.0"
"814","1998","13","West Bengal","Malda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"814","1999","13","West Bengal","Malda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"814","2000","13","West Bengal","Malda","7212.0","13326.0","3055.0","8545.0","1516.0","9630.0","11783.0","31501.0"
"814","2001","13","West Bengal","Malda","8922.0","13214.0","4765.0","8957.0","4066.0","9240.0","17753.0","31411.0"
"814","2002","13","West Bengal","Malda","8872.0","13039.0","4752.0","9624.0","3346.0","10079.0","16970.0","32742.0"
"814","2003","13","West Bengal","Malda","9125.0","13799.0","3985.0","8724.0","2895.0","8954.0","16005.0","31477.0"
"814","2004","13","West Bengal","Malda","10134.0","20344.0","4555.0","10717.0","4485.0","9915.0","19174.0","40976.0"
"814","2005","13","West Bengal","Malda","10534.0","20050.0","6315.0","11050.0","4590.0","9110.0","21439.0","40210.0"
"814","2006","13","West Bengal","Malda","14720.0","36414.0","7046.0","15437.0","4635.0","15910.0","26401.0","67761.0"
"814","2007","13","West Bengal","Malda","14657.0","32010.0","6973.0","8429.0","7013.0","9652.0","28643.0","50091.0"
"814","2008","13","West Bengal","Malda","20734.0","32011.0","9021.0","12620.0","13531.0","13466.0","43286.0","58097.0"
"814","2009","13","West Bengal","Malda","19787.0","32981.0","10266.0","10778.0","7712.0","20713.0","37765.0","64472.0"
"814","2010","13","West Bengal","Malda","19079.0","35219.0","10360.0","14028.0","6879.0","13549.0","36318.0","62796.0"
"814","2011","13","West Bengal","Malda","19663.0","31262.0","10062.0","13674.0","4083.0","12691.0","33808.0","57627.0"
"814","2012","13","West Bengal","Malda","20599.0","34363.0","5566.0","18443.0","3563.0","12383.0","29728.0","65189.0"
"814","2013","13","West Bengal","Malda","16319.0","29308.0","3883.0","9575.0","3611.0","7881.0","23813.0","46764.0"
"814","2014","13","West Bengal","Malda","22924.0","36274.0","7765.0","15376.0","7063.0","10349.0","37752.0","61999.0"
"814","2015","13","West Bengal","Malda","22981.0","38811.0","8722.0","16000.0","7134.0","10488.0","38837.0","65299.0"
"814","2016","13","West Bengal","Malda","18916.0","39112.0","6359.0","16000.0","7076.0","10510.0","32350.0","65622.0"
"814","2017","13","West Bengal","Malda","14268.0","32122.0","4950.0","18324.0","7203.0","12180.0","26421.0","62626.0"
"816","1990","13","West Bengal","Cooch Behar","4795.0","12617.0","2862.0","6712.0","1981.0","4017.0","9638.0","23346.0"
"816","1991","13","West Bengal","Cooch Behar","6978.0","10892.0","3359.0","5712.0","2162.0","4519.0","12499.0","21123.0"
"816","1993","13","West Bengal","Cooch Behar","7715.0","11312.0","2095.0","5856.0","1558.0","3686.0","11368.0","20854.0"
"816","1994","13","West Bengal","Cooch Behar","8812.0","11509.0","2885.0","4797.0","1989.0","3308.0","13686.0","19614.0"
"816","1995","13","West Bengal","Cooch Behar","10051.0","14503.0","3017.0","4532.0","2784.0","3432.0","15852.0","22467.0"
"816","1996","13","West Bengal","Cooch Behar","10407.0","14690.0","3723.0","7115.0","2772.0","3892.0","16902.0","25697.0"
"816","1997","13","West Bengal","Cooch Behar","11313.0","15173.0","5712.0","8241.0","1969.0","5317.0","18994.0","28731.0"
"816","1998","13","West Bengal","Cooch Behar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"816","1999","13","West Bengal","Cooch Behar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"816","2000","13","West Bengal","Cooch Behar","10534.0","19575.0","4767.0","12936.0","1597.0","8625.0","16898.0","41136.0"
"816","2001","13","West Bengal","Cooch Behar","12319.0","19465.0","6552.0","13236.0","4772.0","8215.0","23643.0","40916.0"
"816","2002","13","West Bengal","Cooch Behar","12019.0","19290.0","6533.0","13903.0","4397.0","9054.0","22949.0","42247.0"
"816","2003","13","West Bengal","Cooch Behar","12665.0","20040.0","5515.0","12943.0","3775.0","7929.0","21955.0","40912.0"
"816","2004","13","West Bengal","Cooch Behar","13635.0","20998.0","6010.0","14193.0","5475.0","12312.0","25120.0","47503.0"
"816","2005","13","West Bengal","Cooch Behar","13935.0","18635.0","8125.0","13925.0","5534.0","13118.0","27594.0","45678.0"
"816","2006","13","West Bengal","Cooch Behar","6312.0","11153.0","4303.0","5420.0","2526.0","5474.0","13141.0","22047.0"
"816","2007","13","West Bengal","Cooch Behar","7792.0","13024.0","4314.0","4975.0","4601.0","3672.0","16707.0","21671.0"
"816","2008","13","West Bengal","Cooch Behar","6289.0","13921.0","3700.0","6907.0","5693.0","9226.0","15682.0","30054.0"
"816","2009","13","West Bengal","Cooch Behar","7504.0","12088.0","5418.0","8303.0","3228.0","10244.0","16150.0","30635.0"
"816","2010","13","West Bengal","Cooch Behar","8119.0","13048.0","5331.0","9415.0","4414.0","6398.0","17864.0","28861.0"
"816","2011","13","West Bengal","Cooch Behar","9056.0","16331.0","5205.0","9753.0","1311.0","7432.0","15572.0","33516.0"
"816","2012","13","West Bengal","Cooch Behar","9168.0","19963.0","2579.0","8723.0","695.0","7063.0","12442.0","35749.0"
"816","2013","13","West Bengal","Cooch Behar","6424.0","15996.0","2324.0","6547.0","2460.0","5086.0","11208.0","27629.0"
"816","2014","13","West Bengal","Cooch Behar","5930.0","12581.0","4539.0","7131.0","2670.0","5006.0","13139.0","24718.0"
"816","2015","13","West Bengal","Cooch Behar","7517.0","17895.0","4225.0","8946.0","3267.0","5108.0","15009.0","31949.0"
"816","2016","13","West Bengal","Cooch Behar","6649.0","18015.0","3038.0","9006.0","1927.0","5142.0","11613.0","32163.0"
"816","2017","13","West Bengal","Cooch Behar","5083.0","18617.0","2310.0","12117.0","1954.0","8019.0","9347.0","38753.0"
"817","1990","13","West Bengal","Purulia","4275.0","9915.0","2679.0","5413.0","2187.0","3110.0","9141.0","18438.0"
"817","1991","13","West Bengal","Purulia","5371.0","8637.0","3368.0","5413.0","2867.0","3612.0","11606.0","17662.0"
"817","1993","13","West Bengal","Purulia","6392.0","8829.0","2831.0","5279.0","2258.0","3464.0","11481.0","17572.0"
"817","1994","13","West Bengal","Purulia","7403.0","8941.0","3526.0","5222.0","2476.0","2480.0","13405.0","16643.0"
"817","1995","13","West Bengal","Purulia","8257.0","10260.0","4615.0","5389.0","3151.0","2597.0","16023.0","18246.0"
"817","1996","13","West Bengal","Purulia","8537.0","10372.0","4159.0","7292.0","3146.0","3373.0","15842.0","21037.0"
"817","1997","13","West Bengal","Purulia","9104.0","10791.0","4002.0","8338.0","2705.0","5690.0","15811.0","24819.0"
"817","1998","13","West Bengal","Purulia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"817","1999","13","West Bengal","Purulia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"817","2000","13","West Bengal","Purulia","7106.0","12125.0","2554.0","12730.0","2883.0","9550.0","12543.0","34405.0"
"817","2001","13","West Bengal","Purulia","8061.0","12023.0","3509.0","13086.0","3783.0","9125.0","15353.0","34234.0"
"817","2002","13","West Bengal","Purulia","3690.0","11848.0","3497.0","13753.0","2768.0","9964.0","9955.0","35565.0"
"817","2003","13","West Bengal","Purulia","4010.0","12608.0","2100.0","12803.0","2007.0","8839.0","8117.0","34250.0"
"817","2004","13","West Bengal","Purulia","4085.0","13025.0","2635.0","13115.0","2507.0","10315.0","9227.0","36455.0"
"817","2005","13","West Bengal","Purulia","4585.0","11525.0","3400.0","12300.0","2530.0","8890.0","10515.0","32715.0"
"817","2006","13","West Bengal","Purulia","5604.0","2162.0","3487.0","673.0","1081.0","627.0","10172.0","3462.0"
"817","2007","13","West Bengal","Purulia","5266.0","2453.0","3280.0","847.0","623.0","514.0","9169.0","3814.0"
"817","2008","13","West Bengal","Purulia","7419.0","2902.0","2589.0","752.0","824.0","847.0","10832.0","4501.0"
"817","2009","13","West Bengal","Purulia","6514.0","2566.0","2845.0","2571.0","1029.0","2976.0","10388.0","8113.0"
"817","2010","13","West Bengal","Purulia","4302.0","6081.0","3293.0","1378.0","1742.0","1226.0","9337.0","8685.0"
"817","2011","13","West Bengal","Purulia","8139.0","2386.0","2462.0","2191.0","459.0","1862.0","11060.0","6439.0"
"817","2012","13","West Bengal","Purulia","7982.0","4654.0","2932.0","2489.0","1428.0","1099.0","12342.0","8242.0"
"817","2013","13","West Bengal","Purulia","6724.0","2694.0","886.0","416.0","931.0","207.0","8541.0","3317.0"
"817","2014","13","West Bengal","Purulia","5170.0","1542.0","1963.0","1206.0","1038.0","1156.0","8172.0","3904.0"
"817","2015","13","West Bengal","Purulia","7436.0","1611.0","3723.0","790.0","1207.0","289.0","12366.0","2690.0"
"817","2016","13","West Bengal","Purulia","7727.0","1613.0","2770.0","796.0","1191.0","296.0","11689.0","2705.0"
"817","2017","13","West Bengal","Purulia","7714.0","2582.0","2660.0","833.0","1324.0","737.0","11698.0","4152.0"
"818","1990","13","West Bengal","Midnapur","16785.0","32231.0","7990.0","15831.0","6466.0","8431.0","31241.0","56493.0"
"818","1991","13","West Bengal","Midnapur","17503.0","30417.0","10321.0","15664.0","8289.0","9445.0","36113.0","55526.0"
"818","1993","13","West Bengal","Midnapur","20006.0","30342.0","6805.0","14256.0","4708.0","11546.0","31519.0","56144.0"
"818","1994","13","West Bengal","Midnapur","23801.0","30546.0","7542.0","13162.0","5595.0","8204.0","36938.0","51912.0"
"818","1995","13","West Bengal","Midnapur","29054.0","41773.0","12395.0","13144.0","9113.0","8378.0","50562.0","63295.0"
"818","1996","13","West Bengal","Midnapur","30202.0","43750.0","11334.0","16438.0","9042.0","9907.0","50578.0","70095.0"
"818","1997","13","West Bengal","Midnapur","31218.0","44472.0","12146.0","18923.0","7455.0","14640.0","50819.0","78035.0"
"818","1998","13","West Bengal","Midnapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"818","1999","13","West Bengal","Midnapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"818","2000","13","West Bengal","Midnapur","35944.0","55827.0","11623.0","30276.0","10402.0","18874.0","57969.0","104977.0"
"818","2001","13","West Bengal","Midnapur","37975.0","55601.0","14403.0","30738.0","13661.0","18064.0","66039.0","104403.0"
"818","2002","13","West Bengal","Midnapur","31946.0","55084.0","14062.0","32741.0","10660.0","20583.0","56668.0","108408.0"
"818","2003","13","West Bengal","Midnapur","30643.0","56584.0","12374.0","30831.0","9135.0","18333.0","52152.0","105748.0"
"818","2004","13","West Bengal","Midnapur","33145.0","57950.0","12403.0","33010.0","11222.0","24115.0","56770.0","115075.0"
"818","2005","13","West Bengal","Midnapur","34155.0","54405.0","19394.0","30944.0","12507.0","18874.0","66056.0","104223.0"
"818","2006","13","West Bengal","Midnapur","38921.0","56384.0","25876.0","39685.0","14069.0","38333.0","78866.0","134402.0"
"818","2007","13","West Bengal","Midnapur","33239.0","55682.0","30078.0","37195.0","21165.0","33191.0","84482.0","126068.0"
"818","2008","13","West Bengal","Midnapur","33524.0","51796.0","27530.0","38183.0","28973.0","35685.0","90027.0","125664.0"
"818","2009","13","West Bengal","Midnapur","36196.0","51227.0","30935.0","41811.0","20911.0","46006.0","88042.0","139044.0"
"818","2010","13","West Bengal","Midnapur","30371.0","53048.0","34660.0","37246.0","23903.0","31743.0","88934.0","122037.0"
"818","2011","13","West Bengal","Midnapur","29912.0","68808.0","27913.0","54868.0","7087.0","44249.0","64912.0","167925.0"
"818","2012","13","West Bengal","Midnapur","31885.0","68688.0","26520.0","54022.0","18246.0","34570.0","76651.0","157280.0"
"818","2013","13","West Bengal","Midnapur","34642.0","53297.0","14579.0","29808.0","22614.0","27055.0","71835.0","110160.0"
"818","2014","13","West Bengal","Midnapur","34603.0","60676.0","26323.0","43469.0","20950.0","31665.0","81876.0","135810.0"
"818","2015","13","West Bengal","Midnapur","42082.0","63587.0","28298.0","50587.0","17714.0","32048.0","88094.0","146222.0"
"818","2016","13","West Bengal","Midnapur","36712.0","62781.0","23637.0","50015.0","18612.0","31453.0","78961.0","144249.0"
"818","2017","13","West Bengal","Midnapur","35301.0","66039.0","27053.0","55180.0","21758.0","42803.0","84113.0","164022.0"
"822","1995","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","1996","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","1997","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","1998","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","1999","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","2000","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","2001","13","West Bengal","West Dinajpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"822","2002","13","West Bengal","West Dinajpur","10350.0","22843.0","5983.0","15219.0","4890.0","9394.0","21223.0","47456.0"
"822","2003","13","West Bengal","West Dinajpur","11860.0","24288.0","4905.0","13419.0","3785.0","7184.0","20550.0","44891.0"
"822","2004","13","West Bengal","West Dinajpur","13363.0","31328.0","5990.0","15994.0","5365.0","14994.0","24718.0","62316.0"
"822","2005","13","West Bengal","West Dinajpur","13663.0","25560.0","8390.0","19295.0","5565.0","13264.0","27618.0","58119.0"
"822","2006","13","West Bengal","West Dinajpur","16693.0","33412.0","11002.0","16495.0","5105.0","12819.0","32800.0","62726.0"
"822","2007","13","West Bengal","West Dinajpur","18843.0","32996.0","8766.0","11833.0","8992.0","9634.0","36601.0","54463.0"
"822","2008","13","West Bengal","West Dinajpur","26238.0","34643.0","11980.0","22697.0","14186.0","14446.0","52404.0","71786.0"
"822","2009","13","West Bengal","West Dinajpur","28303.0","41837.0","16073.0","18761.0","9893.0","31113.0","54269.0","91711.0"
"822","2010","13","West Bengal","West Dinajpur","28758.0","48345.0","20027.0","23834.0","11192.0","19444.0","59977.0","91623.0"
"822","2011","13","West Bengal","West Dinajpur","27954.0","49976.0","16907.0","25978.0","5817.0","22700.0","50678.0","98654.0"
"822","2012","13","West Bengal","West Dinajpur","32968.0","61835.0","12442.0","28839.0","5818.0","19651.0","51228.0","110325.0"
"822","2013","13","West Bengal","West Dinajpur","26402.0","48961.0","7517.0","19279.0","9487.0","19806.0","43406.0","88046.0"
"822","2014","13","West Bengal","West Dinajpur","34976.0","43693.0","14604.0","22547.0","15360.0","20937.0","64940.0","87177.0"
"822","2015","13","West Bengal","West Dinajpur","38538.0","67312.0","15885.0","31418.0","14087.0","21354.0","68510.0","120084.0"
"822","2016","13","West Bengal","West Dinajpur","30232.0","67211.0","9886.0","31523.0","12290.0","21400.0","52408.0","120134.0"
"822","2017","13","West Bengal","West Dinajpur","28263.0","62445.0","9968.0","34070.0","15258.0","27745.0","53490.0","124260.0"
"901","1990","2","Bihar","Champaran","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"901","1991","2","Bihar","Champaran","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"901","1993","2","Bihar","Champaran","34722.0","29623.0","2792.0","4684.0","439.0","1407.0","37953.0","35714.0"
"901","1994","2","Bihar","Champaran","28093.0","25754.0","5198.0","5596.0","1616.0","3746.0","34907.0","35096.0"
"901","1995","2","Bihar","Champaran","27625.0","24766.0","3908.0","6740.0","2784.0","2423.0","34317.0","33929.0"
"901","1996","2","Bihar","Champaran","31859.0","28150.0","3383.0","5678.0","1844.0","4248.0","37086.0","38076.0"
"901","1997","2","Bihar","Champaran","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"901","1998","2","Bihar","Champaran","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"901","1999","2","Bihar","Champaran","47100.0","41800.0","10100.0","12400.0","3200.0","5200.0","60400.0","59400.0"
"901","2000","2","Bihar","Champaran","41305.0","40152.0","5819.0","15379.0","2482.0","4323.0","49606.0","59854.0"
"901","2001","2","Bihar","Champaran","45448.0","36460.0","7322.0","10012.0","2429.0","5723.0","55199.0","52195.0"
"901","2002","2","Bihar","Champaran","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"901","2003","2","Bihar","Champaran","45933.0","35979.0","238.0","3541.0","126.0","3130.0","46297.0","42650.0"
"901","2004","2","Bihar","Champaran","52315.0","35972.0","3529.0","8326.0","519.0","3492.0","56363.0","47790.0"
"901","2005","2","Bihar","Champaran","48813.0","40607.0","5385.0","12096.0","5964.0","9185.0","60162.0","61888.0"
"901","2006","2","Bihar","Champaran","48515.0","52292.0","8940.0","16474.0","2851.0","7239.0","60306.0","76005.0"
"901","2007","2","Bihar","Champaran","45451.0","66431.0","7232.0","11281.0","3421.0","5768.0","56104.0","83480.0"
"901","2008","2","Bihar","Champaran","60985.0","55907.0","13367.0","13798.0","9166.0","9598.0","83518.0","79303.0"
"901","2009","2","Bihar","Champaran","59387.0","53866.0","10508.0","16479.0","5481.0","13489.0","75376.0","83834.0"
"901","2010","2","Bihar","Champaran","54291.0","57727.0","14031.0","19048.0","4775.0","15251.0","73097.0","92026.0"
"901","2011","2","Bihar","Champaran","55364.0","66348.0","11052.0","23184.0","2016.0","12346.0","68432.0","101878.0"
"901","2012","2","Bihar","Champaran","61671.0","72719.0","15243.0","24420.0","5615.0","5665.0","82529.0","102804.0"
"901","2013","2","Bihar","Champaran","59593.0","53790.0","6392.0","15354.0","5090.0","5351.0","71075.0","74495.0"
"901","2014","2","Bihar","Champaran","55124.0","64149.0","10229.0","19334.0","6002.0","11138.0","71356.0","94621.0"
"901","2015","2","Bihar","Champaran","60825.0","90646.0","13725.0","25244.0","5156.0","9897.0","79705.0","125787.0"
"901","2016","2","Bihar","Champaran","56762.0","68211.0","9339.0","26400.0","4045.0","16795.0","70146.0","111406.0"
"901","2017","2","Bihar","Champaran","59202.0","66725.0","15680.0","30913.0","7402.0","12927.0","82285.0","110565.0"
"902","1990","2","Bihar","Muzaffarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"902","1991","2","Bihar","Muzaffarpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"902","1993","2","Bihar","Muzaffarpur","15183.0","19665.0","2212.0","5708.0","268.0","971.0","17663.0","26344.0"
"902","1994","2","Bihar","Muzaffarpur","14833.0","17843.0","3543.0","3702.0","1171.0","1043.0","19547.0","22588.0"
"902","1995","2","Bihar","Muzaffarpur","23885.0","19049.0","5479.0","5252.0","2455.0","610.0","31819.0","24911.0"
"902","1996","2","Bihar","Muzaffarpur","27546.0","21652.0","4744.0","4425.0","1625.0","1069.0","33915.0","27146.0"
