"Dist Code","Year","State Code","State Name","Dist Name","DISTRICT MALE FIELD LABOUR (Rs per Day)","DISTRICT FEMALE FIELD LABOUR (Rs per Day)","STATE MALE AVERAGE FIELD LABOUR (Rs per Day)","STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)"
"235","1985","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","11.72","-1.0"
"235","1986","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","12.95","-1.0"
"235","1987","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","14.07","-1.0"
"235","1988","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","15.71","-1.0"
"235","1989","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","18.69","-1.0"
"235","1990","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","21.34","-1.0"
"235","1991","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","25.15","-1.0"
"235","1992","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","26.93","-1.0"
"235","1993","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","29.52","-1.0"
"235","1994","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","31.83","-1.0"
"235","1995","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0"
"235","1996","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0"
"235","1997","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","49.06","-1.0"
"235","1998","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","62.33","-1.0"
"235","1999","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","53.02","-1.0"
"235","2000","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0"
"235","2001","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","60.54","-1.0"
"235","2002","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0"
"235","2003","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","62.95","-1.0"
"235","2004","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","63.12","-1.0"
"235","2005","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","69.33","-1.0"
"235","2006","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","68.49","-1.0"
"235","2007","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","87.22","-1.0"
"235","2008","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","83.84","-1.0"
"235","2009","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","99.57","-1.0"
"235","2016","12","Uttar Pradesh","Pratapgarh","274.88","-1.0","233.0","-1.0"
"235","2017","12","Uttar Pradesh","Pratapgarh","212.5","-1.0","241.0","-1.0"
"236","1966","12","Uttar Pradesh","Barabanki","1.7","-1.0","1.9","-1.0"
"236","1967","12","Uttar Pradesh","Barabanki","2.1","-1.0","2.3","-1.0"
"236","1968","12","Uttar Pradesh","Barabanki","2.5","-1.0","2.8","-1.0"
"236","1969","12","Uttar Pradesh","Barabanki","2.6","-1.0","2.6","-1.0"
"236","1970","12","Uttar Pradesh","Barabanki","2.7","-1.0","3.0","-1.0"
"236","1971","12","Uttar Pradesh","Barabanki","2.8","-1.0","3.0","-1.0"
"236","1972","12","Uttar Pradesh","Barabanki","3.0","-1.0","-1.0","-1.0"
"236","1973","12","Uttar Pradesh","Barabanki","3.3","-1.0","-1.0","-1.0"
"236","1974","12","Uttar Pradesh","Barabanki","4.8","-1.0","-1.0","-1.0"
"236","1975","12","Uttar Pradesh","Barabanki","4.3","-1.0","-1.0","-1.0"
"236","1976","12","Uttar Pradesh","Barabanki","4.6","-1.0","-1.0","-1.0"
"236","1977","12","Uttar Pradesh","Barabanki","4.8","-1.0","-1.0","-1.0"
"236","1978","12","Uttar Pradesh","Barabanki","4.8","-1.0","-1.0","-1.0"
"236","1979","12","Uttar Pradesh","Barabanki","5.1","-1.0","-1.0","-1.0"
"236","1980","12","Uttar Pradesh","Barabanki","5.0","-1.0","-1.0","-1.0"
"236","1981","12","Uttar Pradesh","Barabanki","5.8","-1.0","8.12","-1.0"
"236","1982","12","Uttar Pradesh","Barabanki","6.5","-1.0","-1.0","-1.0"
"236","1983","12","Uttar Pradesh","Barabanki","7.0","-1.0","9.38","-1.0"
"236","1984","12","Uttar Pradesh","Barabanki","-1.0","-1.0","10.39","-1.0"
"236","1985","12","Uttar Pradesh","Barabanki","-1.0","-1.0","11.72","-1.0"
"236","1986","12","Uttar Pradesh","Barabanki","-1.0","-1.0","12.95","-1.0"
"236","1987","12","Uttar Pradesh","Barabanki","-1.0","-1.0","14.07","-1.0"
"236","1988","12","Uttar Pradesh","Barabanki","-1.0","-1.0","15.71","-1.0"
"236","1989","12","Uttar Pradesh","Barabanki","-1.0","-1.0","18.69","-1.0"
"236","1990","12","Uttar Pradesh","Barabanki","-1.0","-1.0","21.34","-1.0"
"236","1991","12","Uttar Pradesh","Barabanki","-1.0","-1.0","25.15","-1.0"
"236","1992","12","Uttar Pradesh","Barabanki","-1.0","-1.0","26.93","-1.0"
"236","1993","12","Uttar Pradesh","Barabanki","-1.0","-1.0","29.52","-1.0"
"236","1994","12","Uttar Pradesh","Barabanki","-1.0","-1.0","31.83","-1.0"
"236","1995","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0"
"236","1996","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0"
"236","1997","12","Uttar Pradesh","Barabanki","-1.0","-1.0","49.06","-1.0"
"236","1998","12","Uttar Pradesh","Barabanki","-1.0","-1.0","62.33","-1.0"
"236","1999","12","Uttar Pradesh","Barabanki","-1.0","-1.0","53.02","-1.0"
"236","2000","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0"
"236","2001","12","Uttar Pradesh","Barabanki","-1.0","-1.0","60.54","-1.0"
"236","2002","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0"
"236","2003","12","Uttar Pradesh","Barabanki","-1.0","-1.0","62.95","-1.0"
"236","2004","12","Uttar Pradesh","Barabanki","-1.0","-1.0","63.12","-1.0"
"236","2005","12","Uttar Pradesh","Barabanki","-1.0","-1.0","69.33","-1.0"
"236","2006","12","Uttar Pradesh","Barabanki","-1.0","-1.0","68.49","-1.0"
"236","2007","12","Uttar Pradesh","Barabanki","-1.0","-1.0","87.22","-1.0"
"236","2008","12","Uttar Pradesh","Barabanki","-1.0","-1.0","83.84","-1.0"
"236","2009","12","Uttar Pradesh","Barabanki","-1.0","-1.0","99.57","-1.0"
"236","2016","12","Uttar Pradesh","Barabanki","219.0","-1.0","233.0","-1.0"
"236","2017","12","Uttar Pradesh","Barabanki","225.0","-1.0","241.0","-1.0"
"237","1966","16","Uttarakhand","Nainital","2.8","2.25","1.9","2.25"
"237","1967","16","Uttarakhand","Nainital","3.5","3.0","2.3","3.0"
"237","1968","16","Uttarakhand","Nainital","4.0","5.5","2.8","5.5"
"237","1969","16","Uttarakhand","Nainital","3.9","3.0","2.6","3.0"
"237","1970","16","Uttarakhand","Nainital","4.2","3.0","3.0","3.0"
"237","1971","16","Uttarakhand","Nainital","6.0","3.5","3.0","3.5"
"237","1972","16","Uttarakhand","Nainital","6.8","-1.0","-1.0","-1.0"
"237","1973","16","Uttarakhand","Nainital","6.0","-1.0","-1.0","-1.0"
"237","1974","16","Uttarakhand","Nainital","6.5","-1.0","-1.0","-1.0"
"237","1975","16","Uttarakhand","Nainital","6.5","-1.0","-1.0","-1.0"
"237","1976","16","Uttarakhand","Nainital","7.6","-1.0","-1.0","-1.0"
"237","1977","16","Uttarakhand","Nainital","8.5","-1.0","-1.0","-1.0"
"237","1978","16","Uttarakhand","Nainital","8.5","-1.0","-1.0","-1.0"
"237","1979","16","Uttarakhand","Nainital","9.7","-1.0","-1.0","-1.0"
"237","1980","16","Uttarakhand","Nainital","9.5","-1.0","-1.0","-1.0"
"237","1981","16","Uttarakhand","Nainital","12.7","9.4","8.12","9.4"
"237","1982","16","Uttarakhand","Nainital","16.0","-1.0","-1.0","-1.0"
"237","1983","16","Uttarakhand","Nainital","15.0","10.0","9.38","10.0"
"237","1984","16","Uttarakhand","Nainital","-1.0","6.9","10.39","6.9"
"237","1985","16","Uttarakhand","Nainital","-1.0","7.7","11.72","7.7"
"237","1986","16","Uttarakhand","Nainital","-1.0","9.0","12.95","9.0"
"237","1987","16","Uttarakhand","Nainital","22.5","12.0","14.07","12.0"
"237","1988","16","Uttarakhand","Nainital","25.0","16.0","15.71","16.0"
"237","1989","16","Uttarakhand","Nainital","25.0","16.0","18.69","16.0"
"237","1990","16","Uttarakhand","Nainital","25.0","25.0","21.34","25.0"
"237","1991","16","Uttarakhand","Nainital","30.8","30.0","25.15","30.0"
"237","1992","16","Uttarakhand","Nainital","36.7","25.0","26.93","25.0"
"237","1993","16","Uttarakhand","Nainital","-1.0","30.0","29.52","30.0"
"237","1994","16","Uttarakhand","Nainital","-1.0","35.0","31.83","35.0"
"237","1995","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","1996","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","1997","16","Uttarakhand","Nainital","70.0","-1.0","49.06","-1.0"
"237","1998","16","Uttarakhand","Nainital","69.0","50.0","62.33","50.0"
"237","1999","16","Uttarakhand","Nainital","75.0","60.0","53.02","60.0"
"237","2000","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2001","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2002","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2003","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2004","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2005","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2006","16","Uttarakhand","Nainital","84.97","66.19","106.47","66.19"
"237","2007","16","Uttarakhand","Nainital","93.13","65.0","122.06","65.0"
"237","2008","16","Uttarakhand","Nainital","-1.0","-1.0","129.66","-1.0"
"237","2009","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0"
"237","2012","16","Uttarakhand","Nainital","-1.0","-1.0","267.0","-1.0"
"237","2014","16","Uttarakhand","Nainital","225.0","-1.0","290.0","-1.0"
"237","2015","16","Uttarakhand","Nainital","250.0","-1.0","336.46","-1.0"
"237","2017","16","Uttarakhand","Nainital","250.0","-1.0","350.0","-1.0"
"238","1966","16","Uttarakhand","Almorah","-1.0","-1.0","1.9","-1.0"
"238","1967","16","Uttarakhand","Almorah","-1.0","-1.0","2.3","-1.0"
"238","1968","16","Uttarakhand","Almorah","-1.0","-1.0","2.8","-1.0"
"238","1969","16","Uttarakhand","Almorah","-1.0","-1.0","2.6","-1.0"
"238","1970","16","Uttarakhand","Almorah","-1.0","-1.0","3.0","-1.0"
"238","1971","16","Uttarakhand","Almorah","-1.0","-1.0","3.0","-1.0"
"238","1972","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1973","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1974","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1975","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1976","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1977","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1978","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1979","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1980","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1981","16","Uttarakhand","Almorah","-1.0","-1.0","8.12","-1.0"
"238","1982","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1983","16","Uttarakhand","Almorah","-1.0","-1.0","9.38","-1.0"
"238","1984","16","Uttarakhand","Almorah","-1.0","-1.0","10.39","-1.0"
"238","1985","16","Uttarakhand","Almorah","-1.0","-1.0","11.72","-1.0"
"238","1986","16","Uttarakhand","Almorah","-1.0","-1.0","12.95","-1.0"
"238","1987","16","Uttarakhand","Almorah","-1.0","-1.0","14.07","-1.0"
"238","1988","16","Uttarakhand","Almorah","-1.0","-1.0","15.71","-1.0"
"238","1989","16","Uttarakhand","Almorah","-1.0","-1.0","18.69","-1.0"
"238","1990","16","Uttarakhand","Almorah","-1.0","-1.0","21.34","-1.0"
"238","1991","16","Uttarakhand","Almorah","-1.0","-1.0","25.15","-1.0"
"238","1992","16","Uttarakhand","Almorah","-1.0","-1.0","26.93","-1.0"
"238","1993","16","Uttarakhand","Almorah","-1.0","-1.0","29.52","-1.0"
"238","1994","16","Uttarakhand","Almorah","-1.0","-1.0","31.83","-1.0"
"238","1995","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1996","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","1997","16","Uttarakhand","Almorah","-1.0","-1.0","49.06","-1.0"
"238","1998","16","Uttarakhand","Almorah","-1.0","-1.0","62.33","-1.0"
"238","1999","16","Uttarakhand","Almorah","-1.0","-1.0","53.02","-1.0"
"238","2000","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2001","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2002","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2003","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2004","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2005","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2006","16","Uttarakhand","Almorah","100.0","50.0","106.47","50.0"
"238","2007","16","Uttarakhand","Almorah","-1.0","-1.0","122.06","-1.0"
"238","2008","16","Uttarakhand","Almorah","-1.0","-1.0","129.66","-1.0"
"238","2009","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0"
"238","2012","16","Uttarakhand","Almorah","-1.0","-1.0","267.0","-1.0"
"238","2014","16","Uttarakhand","Almorah","333.0","-1.0","290.0","-1.0"
"238","2015","16","Uttarakhand","Almorah","475.0","-1.0","336.46","-1.0"
"238","2016","16","Uttarakhand","Almorah","500.0","-1.0","402.0","-1.0"
"238","2017","16","Uttarakhand","Almorah","700.0","-1.0","350.0","-1.0"
"239","1966","16","Uttarakhand","Pithorgarh","-1.0","-1.0","1.9","-1.0"
"239","1967","16","Uttarakhand","Pithorgarh","-1.0","-1.0","2.3","-1.0"
"239","1968","16","Uttarakhand","Pithorgarh","-1.0","-1.0","2.8","-1.0"
"239","1969","16","Uttarakhand","Pithorgarh","-1.0","-1.0","2.6","-1.0"
"239","1970","16","Uttarakhand","Pithorgarh","-1.0","-1.0","3.0","-1.0"
"239","1971","16","Uttarakhand","Pithorgarh","-1.0","-1.0","3.0","-1.0"
"239","1972","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1973","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1974","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1975","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1976","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1977","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1978","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1979","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1980","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1981","16","Uttarakhand","Pithorgarh","-1.0","-1.0","8.12","-1.0"
"239","1982","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1983","16","Uttarakhand","Pithorgarh","-1.0","-1.0","9.38","-1.0"
"239","1984","16","Uttarakhand","Pithorgarh","-1.0","-1.0","10.39","-1.0"
"239","1985","16","Uttarakhand","Pithorgarh","-1.0","-1.0","11.72","-1.0"
"239","1986","16","Uttarakhand","Pithorgarh","-1.0","-1.0","12.95","-1.0"
"239","1987","16","Uttarakhand","Pithorgarh","-1.0","-1.0","14.07","-1.0"
"239","1988","16","Uttarakhand","Pithorgarh","-1.0","-1.0","15.71","-1.0"
"239","1989","16","Uttarakhand","Pithorgarh","-1.0","-1.0","18.69","-1.0"
"239","1990","16","Uttarakhand","Pithorgarh","-1.0","-1.0","21.34","-1.0"
"239","1991","16","Uttarakhand","Pithorgarh","-1.0","-1.0","25.15","-1.0"
"239","1992","16","Uttarakhand","Pithorgarh","-1.0","-1.0","26.93","-1.0"
"239","1993","16","Uttarakhand","Pithorgarh","-1.0","-1.0","29.52","-1.0"
"239","1994","16","Uttarakhand","Pithorgarh","-1.0","-1.0","31.83","-1.0"
"239","1995","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1996","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","1997","16","Uttarakhand","Pithorgarh","-1.0","-1.0","49.06","-1.0"
"239","1998","16","Uttarakhand","Pithorgarh","-1.0","-1.0","62.33","-1.0"
"239","1999","16","Uttarakhand","Pithorgarh","-1.0","-1.0","53.02","-1.0"
"239","2000","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2001","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2002","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2003","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2004","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2005","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2006","16","Uttarakhand","Pithorgarh","101.0","100.0","106.47","100.0"
"239","2007","16","Uttarakhand","Pithorgarh","100.0","100.0","122.06","100.0"
"239","2008","16","Uttarakhand","Pithorgarh","-1.0","-1.0","129.66","-1.0"
"239","2009","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0"
"239","2012","16","Uttarakhand","Pithorgarh","330.0","-1.0","267.0","-1.0"
"239","2014","16","Uttarakhand","Pithorgarh","300.0","-1.0","290.0","-1.0"
"239","2015","16","Uttarakhand","Pithorgarh","500.0","-1.0","336.46","-1.0"
"239","2017","16","Uttarakhand","Pithorgarh","400.0","-1.0","350.0","-1.0"
"240","1966","16","Uttarakhand","Chamoli","-1.0","-1.0","1.9","-1.0"
"240","1967","16","Uttarakhand","Chamoli","-1.0","-1.0","2.3","-1.0"
"240","1968","16","Uttarakhand","Chamoli","-1.0","-1.0","2.8","-1.0"
"240","1969","16","Uttarakhand","Chamoli","-1.0","-1.0","2.6","-1.0"
"240","1970","16","Uttarakhand","Chamoli","-1.0","-1.0","3.0","-1.0"
"240","1971","16","Uttarakhand","Chamoli","-1.0","-1.0","3.0","-1.0"
"240","1972","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1973","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1974","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1975","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1976","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1977","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1978","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1979","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1980","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1981","16","Uttarakhand","Chamoli","-1.0","-1.0","8.12","-1.0"
"240","1982","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1983","16","Uttarakhand","Chamoli","-1.0","-1.0","9.38","-1.0"
"240","1984","16","Uttarakhand","Chamoli","-1.0","-1.0","10.39","-1.0"
"240","1985","16","Uttarakhand","Chamoli","-1.0","-1.0","11.72","-1.0"
"240","1986","16","Uttarakhand","Chamoli","-1.0","-1.0","12.95","-1.0"
"240","1987","16","Uttarakhand","Chamoli","-1.0","-1.0","14.07","-1.0"
"240","1988","16","Uttarakhand","Chamoli","-1.0","-1.0","15.71","-1.0"
"240","1989","16","Uttarakhand","Chamoli","-1.0","-1.0","18.69","-1.0"
"240","1990","16","Uttarakhand","Chamoli","-1.0","-1.0","21.34","-1.0"
"240","1991","16","Uttarakhand","Chamoli","-1.0","-1.0","25.15","-1.0"
"240","1992","16","Uttarakhand","Chamoli","-1.0","-1.0","26.93","-1.0"
"240","1993","16","Uttarakhand","Chamoli","-1.0","-1.0","29.52","-1.0"
"240","1994","16","Uttarakhand","Chamoli","-1.0","-1.0","31.83","-1.0"
"240","1995","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1996","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","1997","16","Uttarakhand","Chamoli","-1.0","-1.0","49.06","-1.0"
"240","1998","16","Uttarakhand","Chamoli","-1.0","-1.0","62.33","-1.0"
"240","1999","16","Uttarakhand","Chamoli","-1.0","-1.0","53.02","-1.0"
"240","2000","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2001","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2002","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2003","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2004","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2005","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2006","16","Uttarakhand","Chamoli","93.81","66.67","106.47","66.67"
"240","2007","16","Uttarakhand","Chamoli","101.67","100.0","122.06","100.0"
"240","2008","16","Uttarakhand","Chamoli","-1.0","-1.0","129.66","-1.0"
"240","2009","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0"
"240","2012","16","Uttarakhand","Chamoli","-1.0","-1.0","267.0","-1.0"
"240","2014","16","Uttarakhand","Chamoli","553.0","-1.0","290.0","-1.0"
"240","2015","16","Uttarakhand","Chamoli","500.0","-1.0","336.46","-1.0"
"240","2016","16","Uttarakhand","Chamoli","500.0","-1.0","402.0","-1.0"
"240","2017","16","Uttarakhand","Chamoli","500.0","-1.0","350.0","-1.0"
"241","1966","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","1.9","-1.0"
"241","1967","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","2.3","-1.0"
"241","1968","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","2.8","-1.0"
"241","1969","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","2.6","-1.0"
"241","1970","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","3.0","-1.0"
"241","1971","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","3.0","-1.0"
"241","1972","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1973","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1974","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1975","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1976","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1977","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1978","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1979","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1980","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1981","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","8.12","-1.0"
"241","1982","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1983","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","9.38","-1.0"
"241","1984","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","10.39","-1.0"
"241","1985","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","11.72","-1.0"
"241","1986","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","12.95","-1.0"
"241","1987","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","14.07","-1.0"
"241","1988","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","15.71","-1.0"
"241","1989","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","18.69","-1.0"
"241","1990","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","21.34","-1.0"
"241","1991","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","25.15","-1.0"
"241","1992","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","26.93","-1.0"
"241","1993","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","29.52","-1.0"
"241","1994","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","31.83","-1.0"
"241","1995","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1996","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","1997","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","49.06","-1.0"
"241","1998","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","62.33","-1.0"
"241","1999","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","53.02","-1.0"
"241","2000","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","2001","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","2002","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","2003","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","2004","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","2005","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"241","2006","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","106.47","-1.0"
"241","2007","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","122.06","-1.0"
"241","2008","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","129.66","-1.0"
"241","2009","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0"
"242","1966","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","1.9","-1.0"
"242","1967","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","2.3","-1.0"
"242","1968","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","2.8","-1.0"
"242","1969","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","2.6","-1.0"
"242","1970","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","3.0","-1.0"
"242","1971","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","3.0","-1.0"
"242","1972","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0"
"242","1973","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0"
"242","1974","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0"
"242","1975","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0"
