"Dist Code","Year","State Code","State Name","Dist Name","ADULT MALE CROSSBRED (1000 Number)","ADULT MALE INDIGENOUS (1000 Number)","ADULT FEMALE CROSSBRED (1000 Number)","ADULT FEMALE INDIGENOUS (1000 Number)","YOUNG MALE CROSSBRED (1000 Number)","YOUNG MALE INDIGENOUS (1000 Number)","YOUNG FEMALE CROSSBRED (1000 Number)","YOUNG FEMALE INDIGENOUS (1000 Number)"
"228","2007","12","Uttar Pradesh","Sitapur","0.68","166.61","1.3","183.98","0.58","101.74","0.43","113.06"
"228","2012","12","Uttar Pradesh","Sitapur","10.03","103.68","17.51","173.85","7.17","46.7","16.42","113.49"
"228","2019","12","Uttar Pradesh","Sitapur","2.11","53.3","20.37","194.33","1.79","20.1","17.81","160.93"
"229","1966","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","1972","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","1978","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","1982","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","1988","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","1993","12","Uttar Pradesh","Hardoi","60.0","285.0","15.0","150.0","13.0","100.0","9.0","85.0"
"229","1997","12","Uttar Pradesh","Hardoi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"229","2003","12","Uttar Pradesh","Hardoi","6.22","37.02","34.27","55.68","16.94","36.91","25.38","47.57"
"229","2007","12","Uttar Pradesh","Hardoi","0.75","236.73","1.63","190.72","1.07","85.48","0.79","97.55"
"229","2012","12","Uttar Pradesh","Hardoi","5.05","142.35","18.86","183.51","3.71","48.14","11.93","95.46"
"229","2019","12","Uttar Pradesh","Hardoi","4.89","56.52","24.12","171.94","2.69","19.74","18.02","122.07"
"230","1966","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","1972","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","1978","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","1982","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","1988","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","1993","12","Uttar Pradesh","Kheri","15.0","130.0","10.0","135.0","6.0","73.0","6.0","72.0"
"230","1997","12","Uttar Pradesh","Kheri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"230","2003","12","Uttar Pradesh","Kheri","3.64","95.63","7.86","130.36","5.38","62.88","4.63","73.65"
"230","2007","12","Uttar Pradesh","Kheri","4.3","112.96","9.29","153.98","6.36","74.28","5.47","87.0"
"230","2012","12","Uttar Pradesh","Kheri","8.17","92.42","22.41","293.91","7.5","53.56","14.67","168.39"
"230","2019","12","Uttar Pradesh","Kheri","7.13","51.83","40.46","166.2","5.75","24.72","34.68","137.85"
"231","1966","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","1972","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","1978","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","1982","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","1988","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","1993","12","Uttar Pradesh","Faizabad","49.0","282.0","15.0","145.0","10.0","89.0","9.0","87.0"
"231","1997","12","Uttar Pradesh","Faizabad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"231","2003","12","Uttar Pradesh","Faizabad","3.74","157.55","12.51","95.09","5.17","52.51","8.65","61.26"
"231","2007","12","Uttar Pradesh","Faizabad","0.91","147.4","9.73","182.79","6.32","69.69","2.51","115.99"
"231","2012","12","Uttar Pradesh","Faizabad","3.07","86.0","41.26","239.08","8.67","47.06","29.18","153.65"
"231","2019","12","Uttar Pradesh","Faizabad","5.8","13.43","76.39","156.89","8.68","15.63","92.78","167.76"
"232","1966","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","1972","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","1978","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","1982","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","1988","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","1993","12","Uttar Pradesh","Gonda","34.0","435.0","29.0","245.0","21.0","144.0","18.0","138.0"
"232","1997","12","Uttar Pradesh","Gonda","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"232","2003","12","Uttar Pradesh","Gonda","1.8","137.38","16.88","200.97","10.13","75.17","7.77","131.31"
"232","2007","12","Uttar Pradesh","Gonda","3.32","183.2","13.92","227.34","10.65","97.68","6.83","143.12"
"232","2012","12","Uttar Pradesh","Gonda","3.17","115.04","29.17","304.84","6.59","67.01","18.51","199.75"
"232","2019","12","Uttar Pradesh","Gonda","2.18","44.12","71.46","201.56","4.1","20.74","57.69","174.32"
"233","1966","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","1972","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","1978","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","1982","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","1988","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","1993","12","Uttar Pradesh","Bahraich","38.0","272.0","29.0","169.0","21.0","79.0","17.0","91.0"
"233","1997","12","Uttar Pradesh","Bahraich","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"233","2003","12","Uttar Pradesh","Bahraich","3.24","366.43","9.31","254.23","3.57","143.94","6.49","157.64"
"233","2007","12","Uttar Pradesh","Bahraich","0.58","228.07","1.65","188.0","0.94","99.46","0.91","108.78"
"233","2012","12","Uttar Pradesh","Bahraich","1.6","169.3","6.38","320.57","1.85","57.82","3.41","175.61"
"233","2019","12","Uttar Pradesh","Bahraich","1.04","65.29","17.77","211.72","1.13","21.27","19.44","165.65"
"234","1966","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"234","1972","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"234","1978","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"234","1982","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"234","1988","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"234","1993","12","Uttar Pradesh","Sultanpur","42.0","316.0","19.0","138.0","13.0","84.0","11.0","75.0"
"234","1997","12","Uttar Pradesh","Sultanpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"234","2003","12","Uttar Pradesh","Sultanpur","0.62","128.93","1.76","70.98","0.58","37.32","1.08","45.43"
"234","2007","12","Uttar Pradesh","Sultanpur","3.17","140.56","18.04","168.39","11.61","83.59","7.85","105.79"
"234","2012","12","Uttar Pradesh","Sultanpur","3.02","77.59","36.84","236.55","6.99","45.49","21.76","154.31"
"234","2019","12","Uttar Pradesh","Sultanpur","2.06","11.43","81.96","182.91","5.68","17.69","66.92","169.73"
"235","1966","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"235","1972","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"235","1978","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"235","1982","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"235","1988","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"235","1993","12","Uttar Pradesh","Pratapgarh","32.0","261.0","13.0","97.0","5.0","75.0","6.0","63.0"
"235","1997","12","Uttar Pradesh","Pratapgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"235","2003","12","Uttar Pradesh","Pratapgarh","2.19","95.47","13.45","132.17","5.01","82.54","7.74","94.61"
"235","2007","12","Uttar Pradesh","Pratapgarh","5.61","52.14","17.16","100.55","11.9","56.41","9.36","63.61"
"235","2012","12","Uttar Pradesh","Pratapgarh","4.04","36.97","46.01","135.27","9.15","22.29","31.56","92.84"
"235","2019","12","Uttar Pradesh","Pratapgarh","2.02","7.96","57.68","243.53","3.55","13.51","59.55","216.41"
"236","1966","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"236","1972","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"236","1978","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"236","1982","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"236","1988","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"236","1993","12","Uttar Pradesh","Barabanki","92.0","236.0","57.0","148.0","35.0","76.0","29.0","75.0"
"236","1997","12","Uttar Pradesh","Barabanki","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"236","2003","12","Uttar Pradesh","Barabanki","0.01","144.08","0.24","106.75","0.05","59.88","0.12","55.7"
"236","2007","12","Uttar Pradesh","Barabanki","2.27","86.52","4.28","132.44","3.19","60.58","3.13","81.54"
"236","2012","12","Uttar Pradesh","Barabanki","0.34","34.55","8.78","160.82","1.57","32.56","5.07","93.63"
"236","2019","12","Uttar Pradesh","Barabanki","0.63","9.66","31.64","133.64","2.07","13.21","27.16","106.75"
"237","1966","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"237","1972","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"237","1978","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"237","1982","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"237","1988","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"237","1993","16","Uttarakhand","Nainital","12.0","85.0","20.0","68.0","8.0","24.0","11.0","40.0"
"237","1997","16","Uttarakhand","Nainital","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"237","2003","16","Uttarakhand","Nainital","2.84","102.79","13.39","66.65","2.91","29.29","9.44","50.89"
"237","2007","16","Uttarakhand","Nainital","3.35","63.64","58.21","79.9","38.95","28.27","14.66","54.31"
"237","2012","16","Uttarakhand","Nainital","4.55","46.14","77.23","64.44","16.15","17.25","47.75","39.82"
"237","2019","16","Uttarakhand","Nainital","2.53","29.86","97.97","70.11","10.19","11.87","67.85","52.49"
"238","1966","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"238","1972","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"238","1978","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"238","1982","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"238","1988","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"238","1993","16","Uttarakhand","Almorah","1.0","153.0","2.0","102.0","0.0","39.0","1.0","60.0"
"238","1997","16","Uttarakhand","Almorah","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"238","2003","16","Uttarakhand","Almorah","1.14","138.16","4.09","93.26","1.25","41.96","3.01","65.3"
"238","2007","16","Uttarakhand","Almorah","3.36","135.24","12.43","108.6","7.16","36.79","2.97","64.3"
"238","2012","16","Uttarakhand","Almorah","1.96","114.55","14.51","86.85","2.42","16.5","10.76","51.19"
"238","2019","16","Uttarakhand","Almorah","0.43","75.07","12.45","72.64","1.11","11.12","8.38","44.07"
"239","1966","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"239","1972","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"239","1978","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"239","1982","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"239","1988","16","Uttarakhand","Pithorgarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"239","1993","16","Uttarakhand","Pithorgarh","7.0","100.0","13.0","91.0","4.0","29.0","9.0","57.0"
"239","1997","16","Uttarakhand","Pithorgarh","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"239","2003","16","Uttarakhand","Pithorgarh","2.54","86.82","12.09","93.94","3.04","39.24","7.63","78.92"
"239","2007","16","Uttarakhand","Pithorgarh","2.77","91.73","17.62","103.45","11.94","32.44","4.67","70.09"
"239","2012","16","Uttarakhand","Pithorgarh","5.15","70.45","34.1","84.34","5.17","15.97","22.4","56.09"
"239","2019","16","Uttarakhand","Pithorgarh","4.28","40.01","48.46","63.51","2.51","7.67","33.38","42.74"
"240","1966","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"240","1972","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"240","1978","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"240","1982","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"240","1988","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"240","1993","16","Uttarakhand","Chamoli","2.0","90.0","1.0","79.0","0.0","18.0","1.0","41.0"
"240","1997","16","Uttarakhand","Chamoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"240","2003","16","Uttarakhand","Chamoli","5.77","102.75","3.42","82.03","4.97","25.44","2.39","53.38"
"240","2007","16","Uttarakhand","Chamoli","0.66","104.35","3.33","90.52","2.35","26.16","0.76","60.47"
"240","2012","16","Uttarakhand","Chamoli","3.37","90.0","9.67","77.46","2.33","14.11","6.25","49.09"
"240","2019","16","Uttarakhand","Chamoli","0.79","72.24","8.9","74.04","0.57","10.29","6.16","46.87"
"241","1966","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1972","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1978","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1982","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1988","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","1993","16","Uttarakhand","Uttar Kashi","1.0","46.0","1.0","33.0","0.0","7.0","1.0","17.0"
"241","1997","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"241","2003","16","Uttarakhand","Uttar Kashi","1.79","19.47","25.26","21.18","5.91","8.81","17.37","16.19"
"241","2007","16","Uttarakhand","Uttar Kashi","1.42","46.87","6.68","29.39","4.48","5.96","1.3","14.5"
"241","2012","16","Uttarakhand","Uttar Kashi","3.0","42.51","10.5","27.31","2.08","4.52","6.24","14.57"
"241","2019","16","Uttarakhand","Uttar Kashi","1.41","38.86","11.67","24.41","0.95","3.69","8.46","16.04"
"242","1966","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1972","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1978","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1982","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1988","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","1993","16","Uttarakhand","Tehri Garhwal","1.0","98.0","0.0","45.0","0.0","10.0","0.0","25.0"
"242","1997","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"242","2003","16","Uttarakhand","Tehri Garhwal","2.15","43.05","4.45","26.1","0.76","7.14","3.12","15.5"
"242","2007","16","Uttarakhand","Tehri Garhwal","0.84","70.72","9.9","129.55","6.49","36.71","2.62","87.18"
"242","2012","16","Uttarakhand","Tehri Garhwal","3.34","43.59","6.58","23.73","0.93","3.99","4.42","13.61"
"242","2019","16","Uttarakhand","Tehri Garhwal","1.0","37.13","2.64","25.96","0.27","3.69","1.62","14.06"
"243","1966","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1972","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1978","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1982","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1988","16","Uttarakhand","Garhwal","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"243","1993","16","Uttarakhand","Garhwal","1.0","108.0","1.0","130.0","0.0","48.0","1.0","82.0"
"243","1997","16","Uttarakhand","Garhwal","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"243","2003","16","Uttarakhand","Garhwal","0.58","82.48","3.86","122.89","0.97","40.16","3.16","92.41"
"243","2007","16","Uttarakhand","Garhwal","0.18","66.41","0.97","29.13","0.51","6.14","0.16","19.22"
"243","2012","16","Uttarakhand","Garhwal","1.2","55.92","16.72","116.09","4.06","22.2","11.74","75.79"
"243","2019","16","Uttarakhand","Garhwal","0.4","32.43","10.88","106.0","1.15","14.92","8.46","82.06"
"244","1966","16","Uttarakhand","Dehradun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"244","1972","16","Uttarakhand","Dehradun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"244","1978","16","Uttarakhand","Dehradun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"244","1982","16","Uttarakhand","Dehradun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"244","1988","16","Uttarakhand","Dehradun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"244","1993","16","Uttarakhand","Dehradun","2.0","49.0","6.0","48.0","2.0","17.0","3.0","24.0"
"244","1997","16","Uttarakhand","Dehradun","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"244","2003","16","Uttarakhand","Dehradun","2.29","47.03","16.14","43.55","3.32","17.88","10.42","28.92"
"244","2007","16","Uttarakhand","Dehradun","2.38","38.91","24.31","48.46","15.26","18.15","4.85","30.67"
"244","2012","16","Uttarakhand","Dehradun","2.22","32.82","40.08","43.43","7.19","10.72","21.16","23.28"
"244","2019","16","Uttarakhand","Dehradun","3.1","23.78","62.28","34.92","4.02","6.49","36.89","22.56"
"601","1966","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","1972","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","1977","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","1982","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","1987","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","1992","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","1997","17","Assam","Cachar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"601","2003","17","Assam","Cachar","4.91","253.98","17.59","214.39","8.92","138.73","12.62","151.58"
"601","2007","17","Assam","Cachar","4.24","215.73","25.15","233.61","13.85","141.55","16.1","147.4"
"601","2012","17","Assam","Cachar","2.99","189.48","24.51","245.63","6.46","74.98","16.56","196.39"
"601","2019","17","Assam","Cachar","2.67","106.84","26.0","270.55","3.0","51.4","26.02","279.76"
"602","1966","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","1972","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","1977","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","1982","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","1987","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","1992","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","1997","17","Assam","Darrang","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2003","17","Assam","Darrang","3.21","272.47","12.0","224.46","6.81","189.95","11.69","190.38"
"602","2007","17","Assam","Darrang","4.58","412.29","19.78","416.89","9.95","247.28","12.77","273.05"
"602","2012","17","Assam","Darrang","3.21","479.39","24.98","554.87","6.63","166.42","17.83","371.1"
"602","2019","17","Assam","Darrang","7.83","345.9","33.45","549.29","4.61","159.27","33.42","583.05"
"603","1972","17","Assam","Dibrugarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"603","1977","17","Assam","Dibrugarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"603","1982","17","Assam","Dibrugarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"603","1987","17","Assam","Dibrugarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"603","1992","17","Assam","Dibrugarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"603","1997","17","Assam","Dibrugarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"603","2003","17","Assam","Dibrugarh","1.61","148.43","5.65","141.77","3.09","142.08","3.25","140.39"
"603","2007","17","Assam","Dibrugarh","1.58","256.72","8.68","209.67","6.59","149.16","5.6","134.54"
"603","2012","17","Assam","Dibrugarh","2.33","330.48","11.03","261.82","2.67","85.23","6.4","156.66"
"603","2019","17","Assam","Dibrugarh","3.04","221.7","21.13","188.97","2.74","87.58","17.28","180.71"
"604","1966","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","1972","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","1977","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","1982","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","1987","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","1992","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","1997","17","Assam","Goalpara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2003","17","Assam","Goalpara","0.89","390.02","5.67","300.36","3.0","206.66","4.62","225.87"
"604","2007","17","Assam","Goalpara","1.61","438.93","7.86","502.14","3.43","272.03","3.93","291.95"
"604","2012","17","Assam","Goalpara","0.95","446.06","9.54","489.52","2.68","154.16","7.33","357.9"
"604","2019","17","Assam","Goalpara","2.37","333.63","30.55","503.37","5.79","151.42","28.12","491.49"
"605","1966","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","1972","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","1977","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","1982","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","1987","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","1992","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","1997","17","Assam","Kamrup","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","2003","17","Assam","Kamrup","3.54","280.13","25.22","272.37","14.71","212.9","18.95","228.52"
